state,jurisdiction,fipscode,office,candidate,party,votes,totalvotes,state_county,county,result
VT,READSBORO,5000358600.0,Senate,Scott Milne,Republican,127,387,VT READSBORO,Readsboro County,0.3281653746770026
VT,RICHFORD,5001159125.0,Senate,Patrick Leahy,Democrat,467,833,VT RICHFORD,Richford County,0.56062424969988
VT,RICHFORD,5001159125.0,Senate,Scott Milne,Republican,322,833,VT RICHFORD,Richford County,0.3865546218487395
VT,RICHMOND,5000759275.0,Senate,Patrick Leahy,Democrat,1763,2527,VT RICHMOND,Richmond County,0.6976652156707558
VT,RICHMOND,5000759275.0,Senate,Scott Milne,Republican,660,2527,VT RICHMOND,Richmond County,0.26117926394934704
VT,RIPTON,5000159650.0,Senate,Patrick Leahy,Democrat,251,327,VT RIPTON,Ripton County,0.7675840978593272
VT,RIPTON,5000159650.0,Senate,Scott Milne,Republican,62,327,VT RIPTON,Ripton County,0.18960244648318042
VT,ROCHESTER,5002760100.0,Senate,Patrick Leahy,Democrat,411,646,VT ROCHESTER,Rochester County,0.6362229102167183
VT,ROCHESTER,5002760100.0,Senate,Scott Milne,Republican,186,646,VT ROCHESTER,Rochester County,0.28792569659442724
VT,ROCKINGHAM,5002560250.0,Senate,Patrick Leahy,Democrat,1401,2127,VT ROCKINGHAM,Rockingham County,0.6586741889985895
VT,ROCKINGHAM,5002560250.0,Senate,Scott Milne,Republican,504,2127,VT ROCKINGHAM,Rockingham County,0.23695345557122707
VT,ROXBURY,5002360625.0,Senate,Patrick Leahy,Democrat,208,373,VT ROXBURY,Roxbury County,0.5576407506702413
VT,ROXBURY,5002360625.0,Senate,Scott Milne,Republican,139,373,VT ROXBURY,Roxbury County,0.3726541554959786
VT,ROYALTON,5002760850.0,Senate,Patrick Leahy,Democrat,706,1322,VT ROYALTON,Royalton County,0.5340393343419062
VT,ROYALTON,5002760850.0,Senate,Scott Milne,Republican,525,1322,VT ROYALTON,Royalton County,0.397125567322239
VT,RUPERT,5000361000.0,Senate,Patrick Leahy,Democrat,240,392,VT RUPERT,Rupert County,0.6122448979591837
VT,RUPERT,5000361000.0,Senate,Scott Milne,Republican,130,392,VT RUPERT,Rupert County,0.33163265306122447
VT,RUTLAND CITY,5002161225.0,Senate,Patrick Leahy,Democrat,3908,7020,VT RUTLAND CITY,Rutland city County,0.5566951566951567
VT,RUTLAND CITY,5002161225.0,Senate,Scott Milne,Republican,2698,7020,VT RUTLAND CITY,Rutland city County,0.38433048433048433
VT,RUTLAND TOWN,5002161300.0,Senate,Patrick Leahy,Democrat,1179,2284,VT RUTLAND TOWN,Rutland town County,0.5161996497373029
VT,RUTLAND TOWN,5002161300.0,Senate,Scott Milne,Republican,1024,2284,VT RUTLAND TOWN,Rutland town County,0.44833625218914186
VT,RYEGATE,5000561525.0,Senate,Patrick Leahy,Democrat,275,557,VT RYEGATE,Ryegate County,0.49371633752244165
VT,RYEGATE,5000561525.0,Senate,Scott Milne,Republican,242,557,VT RYEGATE,Ryegate County,0.43447037701974867
VT,SAINT ALBANS CITY,5001161675.0,Senate,Patrick Leahy,Democrat,1584,2504,VT SAINT ALBANS CITY,Saint albans city County,0.6325878594249201
VT,SAINT ALBANS CITY,5001161675.0,Senate,Scott Milne,Republican,773,2504,VT SAINT ALBANS CITY,Saint albans city County,0.30870607028753994
VT,SAINT ALBANS TOWN,5001161750.0,Senate,Patrick Leahy,Democrat,1777,3130,VT SAINT ALBANS TOWN,Saint albans town County,0.5677316293929713
VT,SAINT ALBANS TOWN,5001161750.0,Senate,Scott Milne,Republican,1229,3130,VT SAINT ALBANS TOWN,Saint albans town County,0.39265175718849843
VT,SAINT GEORGE,5000762050.0,Senate,Patrick Leahy,Democrat,219,348,VT SAINT GEORGE,Saint george County,0.6293103448275862
VT,SAINT GEORGE,5000762050.0,Senate,Scott Milne,Republican,113,348,VT SAINT GEORGE,Saint george County,0.32471264367816094
VT,SAINT JOHNSBURY,5000562200.0,Senate,Patrick Leahy,Democrat,1623,2985,VT SAINT JOHNSBURY,Saint johnsbury County,0.5437185929648242
VT,SAINT JOHNSBURY,5000562200.0,Senate,Scott Milne,Republican,1174,2985,VT SAINT JOHNSBURY,Saint johnsbury County,0.3932998324958124
VT,SALISBURY,5000162575.0,Senate,Patrick Leahy,Democrat,321,556,VT SALISBURY,Salisbury County,0.5773381294964028
VT,SALISBURY,5000162575.0,Senate,Scott Milne,Republican,206,556,VT SALISBURY,Salisbury County,0.37050359712230213
VT,SANDGATE,5000362875.0,Senate,Patrick Leahy,Democrat,108,217,VT SANDGATE,Sandgate County,0.4976958525345622
VT,SANDGATE,5000362875.0,Senate,Scott Milne,Republican,85,217,VT SANDGATE,Sandgate County,0.391705069124424
VT,SEARSBURG,5000363175.0,Senate,Patrick Leahy,Democrat,20,55,VT SEARSBURG,Searsburg County,0.36363636363636365
VT,SEARSBURG,5000363175.0,Senate,Scott Milne,Republican,29,55,VT SEARSBURG,Searsburg County,0.5272727272727272
VT,SHAFTSBURY,5000363550.0,Senate,Patrick Leahy,Democrat,1026,1810,VT SHAFTSBURY,Shaftsbury County,0.5668508287292817
VT,SHAFTSBURY,5000363550.0,Senate,Scott Milne,Republican,642,1810,VT SHAFTSBURY,Shaftsbury County,0.3546961325966851
VT,SHARON,5002763775.0,Senate,Patrick Leahy,Democrat,443,754,VT SHARON,Sharon County,0.5875331564986738
VT,SHARON,5002763775.0,Senate,Scott Milne,Republican,279,754,VT SHARON,Sharon County,0.37002652519893897
VT,SHEFFIELD,5000564075.0,Senate,Patrick Leahy,Democrat,144,301,VT SHEFFIELD,Sheffield County,0.47840531561461797
VT,SHEFFIELD,5000564075.0,Senate,Scott Milne,Republican,125,301,VT SHEFFIELD,Sheffield County,0.4152823920265781
VT,SHELBURNE,5000764300.0,Senate,Patrick Leahy,Democrat,3459,4807,VT SHELBURNE,Shelburne County,0.71957561888912
VT,SHELBURNE,5000764300.0,Senate,Scott Milne,Republican,1214,4807,VT SHELBURNE,Shelburne County,0.25254836696484295
VT,SHELDON,5001164600.0,Senate,Patrick Leahy,Democrat,422,807,VT SHELDON,Sheldon County,0.5229244114002478
VT,SHELDON,5001164600.0,Senate,Scott Milne,Republican,359,807,VT SHELDON,Sheldon County,0.4448574969021066
VT,SHOREHAM,5000165050.0,Senate,Patrick Leahy,Democrat,390,649,VT SHOREHAM,Shoreham County,0.600924499229584
VT,SHOREHAM,5000165050.0,Senate,Scott Milne,Republican,236,649,VT SHOREHAM,Shoreham County,0.36363636363636365
VT,SHREWSBURY,5002165275.0,Senate,Patrick Leahy,Democrat,357,661,VT SHREWSBURY,Shrewsbury County,0.540090771558245
VT,SHREWSBURY,5002165275.0,Senate,Scott Milne,Republican,276,661,VT SHREWSBURY,Shrewsbury County,0.4175491679273828
VT,SOUTH BURLINGTON,5000766175.0,Senate,Patrick Leahy,Democrat,7360,10343,VT SOUTH BURLINGTON,South burlington County,0.7115923813207
VT,SOUTH BURLINGTON,5000766175.0,Senate,Scott Milne,Republican,2552,10343,VT SOUTH BURLINGTON,South burlington County,0.24673692352315577
VT,SOUTH HERO,5001367000.0,Senate,Patrick Leahy,Democrat,716,1125,VT SOUTH HERO,South hero County,0.6364444444444445
VT,SOUTH HERO,5001367000.0,Senate,Scott Milne,Republican,357,1125,VT SOUTH HERO,South hero County,0.31733333333333336
VT,SPRINGFIELD,5002769550.0,Senate,Patrick Leahy,Democrat,2067,3899,VT SPRINGFIELD,Springfield County,0.5301359322903308
VT,SPRINGFIELD,5002769550.0,Senate,Scott Milne,Republican,1455,3899,VT SPRINGFIELD,Springfield County,0.37317260836111826
VT,STAMFORD,5000369775.0,Senate,Patrick Leahy,Democrat,227,455,VT STAMFORD,Stamford County,0.4989010989010989
VT,STAMFORD,5000369775.0,Senate,Scott Milne,Republican,182,455,VT STAMFORD,Stamford County,0.4
VT,STANNARD,5000569925.0,Senate,Patrick Leahy,Democrat,68,97,VT STANNARD,Stannard County,0.7010309278350515
VT,STANNARD,5000569925.0,Senate,Scott Milne,Republican,25,97,VT STANNARD,Stannard County,0.25773195876288657
VT,STARKSBORO,5000170075.0,Senate,Patrick Leahy,Democrat,552,922,VT STARKSBORO,Starksboro County,0.5986984815618221
VT,STARKSBORO,5000170075.0,Senate,Scott Milne,Republican,310,922,VT STARKSBORO,Starksboro County,0.3362255965292842
VT,STOCKBRIDGE,5002770375.0,Senate,Patrick Leahy,Democrat,231,419,VT STOCKBRIDGE,Stockbridge County,0.5513126491646778
VT,STOCKBRIDGE,5002770375.0,Senate,Scott Milne,Republican,156,419,VT STOCKBRIDGE,Stockbridge County,0.3723150357995227
VT,STOWE,5001570525.0,Senate,Patrick Leahy,Democrat,1950,2851,VT STOWE,Stowe County,0.6839705366538057
VT,STOWE,5001570525.0,Senate,Scott Milne,Republican,791,2851,VT STOWE,Stowe County,0.27744650999649245
VT,STRAFFORD,5001770675.0,Senate,Patrick Leahy,Democrat,492,694,VT STRAFFORD,Strafford County,0.7089337175792507
VT,STRAFFORD,5001770675.0,Senate,Scott Milne,Republican,158,694,VT STRAFFORD,Strafford County,0.2276657060518732
VT,STRATTON,5002570750.0,Senate,Patrick Leahy,Democrat,60,128,VT STRATTON,Stratton County,0.46875
VT,STRATTON,5002570750.0,Senate,Scott Milne,Republican,56,128,VT STRATTON,Stratton County,0.4375
VT,SUDBURY,5002171050.0,Senate,Patrick Leahy,Democrat,174,320,VT SUDBURY,Sudbury County,0.54375
VT,SUDBURY,5002171050.0,Senate,Scott Milne,Republican,132,320,VT SUDBURY,Sudbury County,0.4125
VT,SUNDERLAND,5000371425.0,Senate,Patrick Leahy,Democrat,296,512,VT SUNDERLAND,Sunderland County,0.578125
VT,SUNDERLAND,5000371425.0,Senate,Scott Milne,Republican,176,512,VT SUNDERLAND,Sunderland County,0.34375
VT,SUTTON,5000571575.0,Senate,Patrick Leahy,Democrat,210,450,VT SUTTON,Sutton County,0.4666666666666667
VT,SUTTON,5000571575.0,Senate,Scott Milne,Republican,212,450,VT SUTTON,Sutton County,0.4711111111111111
VT,SWANTON,5001171725.0,Senate,Patrick Leahy,Democrat,1436,2677,VT SWANTON,Swanton County,0.5364213672020919
VT,SWANTON,5001171725.0,Senate,Scott Milne,Republican,1126,2677,VT SWANTON,Swanton County,0.4206200971236459
VT,THETFORD,5001772400.0,Senate,Patrick Leahy,Democrat,1177,1626,VT THETFORD,Thetford County,0.7238622386223862
VT,THETFORD,5001772400.0,Senate,Scott Milne,Republican,387,1626,VT THETFORD,Thetford County,0.23800738007380073
VT,TINMOUTH,5002172925.0,Senate,Patrick Leahy,Democrat,160,298,VT TINMOUTH,Tinmouth County,0.5369127516778524
VT,TINMOUTH,5002172925.0,Senate,Scott Milne,Republican,118,298,VT TINMOUTH,Tinmouth County,0.3959731543624161
VT,TOPSHAM,5001773075.0,Senate,Patrick Leahy,Democrat,244,570,VT TOPSHAM,Topsham County,0.4280701754385965
VT,TOPSHAM,5001773075.0,Senate,Scott Milne,Republican,307,570,VT TOPSHAM,Topsham County,0.5385964912280702
VT,TOWNSHEND,5002573300.0,Senate,Patrick Leahy,Democrat,408,665,VT TOWNSHEND,Townshend County,0.6135338345864662
VT,TOWNSHEND,5002573300.0,Senate,Scott Milne,Republican,180,665,VT TOWNSHEND,Townshend County,0.2706766917293233
VT,TROY,5001973525.0,Senate,Patrick Leahy,Democrat,307,643,VT TROY,Troy County,0.4774494556765163
VT,TROY,5001973525.0,Senate,Scott Milne,Republican,303,643,VT TROY,Troy County,0.4712286158631415
VT,TUNBRIDGE,5001773675.0,Senate,Patrick Leahy,Democrat,372,708,VT TUNBRIDGE,Tunbridge County,0.5254237288135594
VT,TUNBRIDGE,5001773675.0,Senate,Scott Milne,Republican,298,708,VT TUNBRIDGE,Tunbridge County,0.4209039548022599
VT,UNDERHILL,5000773975.0,Senate,Patrick Leahy,Democrat,1308,1954,VT UNDERHILL,Underhill County,0.6693961105424769
VT,UNDERHILL,5000773975.0,Senate,Scott Milne,Republican,573,1954,VT UNDERHILL,Underhill County,0.2932446264073695
VT,VERGENNES,5000174650.0,Senate,Patrick Leahy,Democrat,786,1230,VT VERGENNES,Vergennes County,0.6390243902439025
VT,VERGENNES,5000174650.0,Senate,Scott Milne,Republican,391,1230,VT VERGENNES,Vergennes County,0.3178861788617886
VT,VERNON,5002574800.0,Senate,Patrick Leahy,Democrat,504,1109,VT VERNON,Vernon County,0.454463480613165
VT,VERNON,5002574800.0,Senate,Scott Milne,Republican,501,1109,VT VERNON,Vernon County,0.45175834084761046
VT,VERSHIRE,5001774950.0,Senate,Patrick Leahy,Democrat,216,357,VT VERSHIRE,Vershire County,0.6050420168067226
VT,VERSHIRE,5001774950.0,Senate,Scott Milne,Republican,118,357,VT VERSHIRE,Vershire County,0.33053221288515405
VT,VICTORY,5000975175.0,Senate,Patrick Leahy,Democrat,21,60,VT VICTORY,Victory County,0.35
VT,VICTORY,5000975175.0,Senate,Scott Milne,Republican,36,60,VT VICTORY,Victory County,0.6
VT,WAITSFIELD,5002375325.0,Senate,Patrick Leahy,Democrat,784,1114,VT WAITSFIELD,Waitsfield County,0.703770197486535
VT,WAITSFIELD,5002375325.0,Senate,Scott Milne,Republican,275,1114,VT WAITSFIELD,Waitsfield County,0.24685816876122083
VT,WALDEN,5000575700.0,Senate,Patrick Leahy,Democrat,302,512,VT WALDEN,Walden County,0.58984375
VT,WALDEN,5000575700.0,Senate,Scott Milne,Republican,186,512,VT WALDEN,Walden County,0.36328125
VT,WALLINGFORD,5002175925.0,Senate,Patrick Leahy,Democrat,567,1107,VT WALLINGFORD,Wallingford County,0.5121951219512195
VT,WALLINGFORD,5002175925.0,Senate,Scott Milne,Republican,491,1107,VT WALLINGFORD,Wallingford County,0.44354110207768743
VT,WALTHAM,5000176075.0,Senate,Patrick Leahy,Democrat,170,279,VT WALTHAM,Waltham County,0.6093189964157706
VT,WALTHAM,5000176075.0,Senate,Scott Milne,Republican,98,279,VT WALTHAM,Waltham County,0.35125448028673834
VT,WARDSBORO,5002576225.0,Senate,Patrick Leahy,Democrat,223,388,VT WARDSBORO,Wardsboro County,0.5747422680412371
VT,WARDSBORO,5002576225.0,Senate,Scott Milne,Republican,127,388,VT WARDSBORO,Wardsboro County,0.327319587628866
VT,WARREN,5002376525.0,Senate,Patrick Leahy,Democrat,743,1062,VT WARREN,Warren County,0.699623352165725
VT,WARREN,5002376525.0,Senate,Scott Milne,Republican,249,1062,VT WARREN,Warren County,0.2344632768361582
VT,WASHINGTON,5001776750.0,Senate,Patrick Leahy,Democrat,209,550,VT WASHINGTON,Washington County,0.38
VT,WASHINGTON,5001776750.0,Senate,Scott Milne,Republican,327,550,VT WASHINGTON,Washington County,0.5945454545454546
VT,WATERBURY,5002376975.0,Senate,Patrick Leahy,Democrat,2120,3026,VT WATERBURY,Waterbury County,0.7005948446794448
VT,WATERBURY,5002376975.0,Senate,Scott Milne,Republican,780,3026,VT WATERBURY,Waterbury County,0.25776602775941837
VT,WATERFORD,5000577125.0,Senate,Patrick Leahy,Democrat,310,735,VT WATERFORD,Waterford County,0.4217687074829932
VT,WATERFORD,5000577125.0,Senate,Scott Milne,Republican,392,735,VT WATERFORD,Waterford County,0.5333333333333333
VT,WATERVILLE,5001577425.0,Senate,Patrick Leahy,Democrat,185,372,VT WATERVILLE,Waterville County,0.49731182795698925
VT,WATERVILLE,5001577425.0,Senate,Scott Milne,Republican,168,372,VT WATERVILLE,Waterville County,0.45161290322580644
VT,WEATHERSFIELD,5002777500.0,Senate,Patrick Leahy,Democrat,804,1565,VT WEATHERSFIELD,Weathersfield County,0.513738019169329
VT,WEATHERSFIELD,5002777500.0,Senate,Scott Milne,Republican,638,1565,VT WEATHERSFIELD,Weathersfield County,0.40766773162939296
VT,WELLS,5002177950.0,Senate,Patrick Leahy,Democrat,260,576,VT WELLS,Wells County,0.4513888888888889
VT,WELLS,5002177950.0,Senate,Scott Milne,Republican,286,576,VT WELLS,Wells County,0.4965277777777778
VT,WEST FAIRLEE,5001779975.0,Senate,Patrick Leahy,Democrat,166,292,VT WEST FAIRLEE,West fairlee County,0.5684931506849316
VT,WEST FAIRLEE,5001779975.0,Senate,Scott Milne,Republican,100,292,VT WEST FAIRLEE,West fairlee County,0.3424657534246575
VT,WEST HAVEN,5002180875.0,Senate,Patrick Leahy,Democrat,68,138,VT WEST HAVEN,West haven County,0.4927536231884058
VT,WEST HAVEN,5002180875.0,Senate,Scott Milne,Republican,64,138,VT WEST HAVEN,West haven County,0.463768115942029
VT,WEST RUTLAND,5002182300.0,Senate,Patrick Leahy,Democrat,489,1035,VT WEST RUTLAND,West rutland County,0.47246376811594204
VT,WEST RUTLAND,5002182300.0,Senate,Scott Milne,Republican,487,1035,VT WEST RUTLAND,West rutland County,0.47053140096618357
VT,WEST WINDSOR,5002783050.0,Senate,Patrick Leahy,Democrat,448,709,VT WEST WINDSOR,West windsor County,0.6318758815232722
VT,WEST WINDSOR,5002783050.0,Senate,Scott Milne,Republican,225,709,VT WEST WINDSOR,West windsor County,0.31734837799717913
VT,WESTFIELD,5001980200.0,Senate,Patrick Leahy,Democrat,148,298,VT WESTFIELD,Westfield County,0.4966442953020134
VT,WESTFIELD,5001980200.0,Senate,Scott Milne,Republican,130,298,VT WESTFIELD,Westfield County,0.436241610738255
VT,WESTFORD,5000780350.0,Senate,Patrick Leahy,Democrat,782,1255,VT WESTFORD,Westford County,0.6231075697211156
VT,WESTFORD,5000780350.0,Senate,Scott Milne,Republican,420,1255,VT WESTFORD,Westford County,0.3346613545816733
VT,WESTMINSTER,5002581400.0,Senate,Patrick Leahy,Democrat,1048,1533,VT WESTMINSTER,Westminster County,0.6836268754076973
VT,WESTMINSTER,5002581400.0,Senate,Scott Milne,Republican,343,1533,VT WESTMINSTER,Westminster County,0.2237442922374429
VT,WESTMORE,5001981700.0,Senate,Patrick Leahy,Democrat,95,215,VT WESTMORE,Westmore County,0.4418604651162791
VT,WESTMORE,5001981700.0,Senate,Scott Milne,Republican,105,215,VT WESTMORE,Westmore County,0.4883720930232558
VT,WESTON,5002782000.0,Senate,Patrick Leahy,Democrat,276,408,VT WESTON,Weston County,0.6764705882352942
VT,WESTON,5002782000.0,Senate,Scott Milne,Republican,118,408,VT WESTON,Weston County,0.28921568627450983
VT,WEYBRIDGE,5000183275.0,Senate,Patrick Leahy,Democrat,419,557,VT WEYBRIDGE,Weybridge County,0.7522441651705566
VT,WEYBRIDGE,5000183275.0,Senate,Scott Milne,Republican,120,557,VT WEYBRIDGE,Weybridge County,0.21543985637342908
VT,WHEELOCK,5000583500.0,Senate,Patrick Leahy,Democrat,201,393,VT WHEELOCK,Wheelock County,0.5114503816793893
VT,WHEELOCK,5000583500.0,Senate,Scott Milne,Republican,160,393,VT WHEELOCK,Wheelock County,0.4071246819338422
VT,WHITING,5000183800.0,Senate,Patrick Leahy,Democrat,114,192,VT WHITING,Whiting County,0.59375
VT,WHITING,5000183800.0,Senate,Scott Milne,Republican,67,192,VT WHITING,Whiting County,0.3489583333333333
VT,WHITINGHAM,5002583950.0,Senate,Patrick Leahy,Democrat,311,625,VT WHITINGHAM,Whitingham County,0.4976
VT,WHITINGHAM,5002583950.0,Senate,Scott Milne,Republican,261,625,VT WHITINGHAM,Whitingham County,0.4176
VT,WILLIAMSTOWN,5001784175.0,Senate,Patrick Leahy,Democrat,713,1548,VT WILLIAMSTOWN,Williamstown County,0.46059431524547806
VT,WILLIAMSTOWN,5001784175.0,Senate,Scott Milne,Republican,766,1548,VT WILLIAMSTOWN,Williamstown County,0.49483204134366926
VT,WILLISTON,5000784475.0,Senate,Patrick Leahy,Democrat,3669,5603,VT WILLISTON,Williston County,0.6548277708370516
VT,WILLISTON,5000784475.0,Senate,Scott Milne,Republican,1754,5603,VT WILLISTON,Williston County,0.3130465821881135
VT,WILMINGTON,5002584700.0,Senate,Patrick Leahy,Democrat,606,1037,VT WILMINGTON,Wilmington County,0.5843780135004821
VT,WILMINGTON,5002584700.0,Senate,Scott Milne,Republican,326,1037,VT WILMINGTON,Wilmington County,0.31436837029893927
VT,WINDHAM,5002584850.0,Senate,Patrick Leahy,Democrat,149,278,VT WINDHAM,Windham County,0.5359712230215827
VT,WINDHAM,5002584850.0,Senate,Scott Milne,Republican,90,278,VT WINDHAM,Windham County,0.3237410071942446
VT,WINDSOR,5002784925.0,Senate,Patrick Leahy,Democrat,1062,1692,VT WINDSOR,Windsor County,0.6276595744680851
VT,WINDSOR,5002784925.0,Senate,Scott Milne,Republican,485,1692,VT WINDSOR,Windsor County,0.28664302600472813
VT,WINHALL,5000385075.0,Senate,Patrick Leahy,Democrat,300,513,VT WINHALL,Winhall County,0.5847953216374269
VT,WINHALL,5000385075.0,Senate,Scott Milne,Republican,167,513,VT WINHALL,Winhall County,0.3255360623781676
VT,WINOOSKI,5000785150.0,Senate,Patrick Leahy,Democrat,2180,3006,VT WINOOSKI,Winooski County,0.7252162341982701
VT,WINOOSKI,5000785150.0,Senate,Scott Milne,Republican,606,3006,VT WINOOSKI,Winooski County,0.20159680638722555
VT,WOLCOTT,5001585375.0,Senate,Patrick Leahy,Democrat,473,802,VT WOLCOTT,Wolcott County,0.5897755610972568
VT,WOLCOTT,5001585375.0,Senate,Scott Milne,Republican,284,802,VT WOLCOTT,Wolcott County,0.3541147132169576
VT,WOODBURY,5002385525.0,Senate,Patrick Leahy,Democrat,276,532,VT WOODBURY,Woodbury County,0.518796992481203
VT,WOODBURY,5002385525.0,Senate,Scott Milne,Republican,175,532,VT WOODBURY,Woodbury County,0.32894736842105265
VT,WOODFORD,5000385675.0,Senate,Patrick Leahy,Democrat,114,178,VT WOODFORD,Woodford County,0.6404494382022472
VT,WOODFORD,5000385675.0,Senate,Scott Milne,Republican,49,178,VT WOODFORD,Woodford County,0.2752808988764045
VT,WOODSTOCK,5002785975.0,Senate,Patrick Leahy,Democrat,1261,1893,VT WOODSTOCK,Woodstock County,0.6661384046487058
VT,WOODSTOCK,5002785975.0,Senate,Scott Milne,Republican,564,1893,VT WOODSTOCK,Woodstock County,0.2979397781299525
VT,WORCESTER,5002386125.0,Senate,Patrick Leahy,Democrat,408,593,VT WORCESTER,Worcester County,0.688026981450253
VT,WORCESTER,5002386125.0,Senate,Scott Milne,Republican,145,593,VT WORCESTER,Worcester County,0.24451939291736932
WA,Adams,5300100000.0,Senate,Chris Vance,Republican,2818,4677,WA Adams,Adams County,0.6025229848193286
WA,Adams,5300100000.0,Senate,Patty Murray,Democrat,1859,4677,WA Adams,Adams County,0.39747701518067136
WA,Asotin,5300300000.0,Senate,Chris Vance,Republican,5497,9745,WA Asotin,Asotin County,0.5640841457157517
WA,Asotin,5300300000.0,Senate,Patty Murray,Democrat,4248,9745,WA Asotin,Asotin County,0.43591585428424834
WA,Benton,5300500000.0,Senate,Chris Vance,Republican,46397,82077,WA Benton,Benton County,0.5652862555892637
WA,Benton,5300500000.0,Senate,Patty Murray,Democrat,35680,82077,WA Benton,Benton County,0.43471374441073624
WA,Chelan,5300700000.0,Senate,Chris Vance,Republican,18146,33732,WA Chelan,Chelan County,0.5379461638799953
WA,Chelan,5300700000.0,Senate,Patty Murray,Democrat,15586,33732,WA Chelan,Chelan County,0.4620538361200047
WA,Clallam,5300900000.0,Senate,Chris Vance,Republican,18955,39504,WA Clallam,Clallam County,0.4798248278655326
